stationNaptan,stationName,stopType,lat,lon,line,wifi,zone,address
940GZZLUTFP,Tufnell Park Underground Station,NaptanMetroStation,51.556828,-0.138429,northern,yes,2,"Tufnell Park Station,London Underground Ltd.,Fortess Rd,London,N19 5QB"
940GZZLUWFN,West Finchley Underground Station,NaptanMetroStation,51.609434,-0.188359,northern,yes,4,"West Finchley Station,London Underground Ltd.,Nether Street,London,N3 1NT"
940GZZLUWLO,Waterloo Underground Station,NaptanMetroStation,51.503303,-0.114776,northern,yes,1,"Waterloo Underground Station,London Underground Ltd.,York Rd,London,SE1 7ND"
940GZZLUWOP,Woodside Park Underground Station,NaptanMetroStation,51.618021,-0.185416,northern,yes,4,"Woodside Park Station,London Underground Ltd.,Woodside Park Rd,London,N12 8SE"
940GZZLUWRR,Warren Street Underground Station,NaptanMetroStation,51.524956,-0.138317,northern,yes,1,"Warren Street Station,London Underground Ltd.,Tottenham Court Rd,London,NW1 3AA"
940GZZLUACT,Acton Town Underground Station,NaptanMetroStation,51.503062,-0.280462,piccadilly,yes,3,"Acton Town Station,London Underground Ltd.,Gunnersbury Lane,London,W3 8HN"
940GZZLUALP,Alperton Underground Station,NaptanMetroStation,51.540633,-0.29961,piccadilly,yes,4,"Alperton Station,London Underground Ltd.,Ealing Rd,Wembley,Middlesex,HA0 4LL"
940GZZLUASG,Arnos Grove Underground Station,NaptanMetroStation,51.616454,-0.133058,piccadilly,yes,4,"Arnos Grove Station,London Underground Ltd.,Bowes Rd,London,N11 1AN"
940GZZLUASL,Arsenal Underground Station,NaptanMetroStation,51.558661,-0.107452,piccadilly,yes,2,"Arsenal Station,London Underground Ltd.,Highbury Hill,London,N5 1LP"
940GZZLUBDS,Bounds Green Underground Station,NaptanMetroStation,51.607042,-0.12423,piccadilly,yes,3+4,"Bounds Green Station,London Underground Ltd.,Bounds Green Rd,London,N11 2EU"
940GZZLUBOS,Boston Manor Underground Station,NaptanMetroStation,51.495639,-0.324941,piccadilly,yes,4,"Boston Manor Station,London Underground Ltd.,Boston Manor Rd,Brentford,Middx,TW8 9LQ"
940GZZLUBSC,Barons Court Underground Station,NaptanMetroStation,51.490315,-0.213425,piccadilly,yes,2,"Barons Court Station,London Underground Ltd.,Pallister Rd,London,W14"
940GZZLUCAR,Caledonian Road Underground Station,NaptanMetroStation,51.548524,-0.118489,piccadilly,yes,2,"Caledonian Road Underground Station,London Underground Ltd.,Caledonian Rd,London,N7 9BA"
940GZZLUCGN,Covent Garden Underground Station,NaptanMetroStation,51.513098,-0.124431,piccadilly,yes,1,"Covent Garden Station,London Underground Ltd.,Long Acre,London,WC2E 9JT"
940GZZLUCKS,Cockfosters Underground Station,NaptanMetroStation,51.651519,-0.149167,piccadilly,yes,5,"Cockfosters Station,London Underground Ltd.,Cockfosters Rd,Barnet,Herts,EN4 0DZ"
940GZZLUEAE,Eastcote Underground Station,NaptanMetroStation,51.576504,-0.397376,piccadilly,no,5,"Eastcote Station,London Underground Ltd.,Field End Rd,Ruislip,Middx,HA5 1QZ"
940GZZLUECM,Ealing Common Underground Station,NaptanMetroStation,51.510145,-0.288265,piccadilly,yes,3,"Ealing Common Station,London Underground Ltd.,Uxbridge Rd,London,W5 3LD"
940GZZLUECT,Earl's Court Underground Station,NaptanMetroStation,51.492067,-0.193376,piccadilly,yes,1+2,"Earl's Court Station,London Underground Ltd.,Earl's Court Rd,London,SW5 9QA"
940GZZLUFPK,Finsbury Park Underground Station,NaptanMetroStation,51.564164,-0.106819,piccadilly,yes,2,"Finsbury Park Underground Station,London Underground Ltd.,Wells Terrace,London,N4 3JU"
940GZZLUGPK,Green Park Underground Station,NaptanMetroStation,51.506951,-0.142783,piccadilly,yes,1,"Green Park Station,London Underground Ltd.,Piccadilly,London,W1J 9DZ"
940GZZLUGTR,Gloucester Road Underground Station,NaptanMetroStation,51.494321,-0.182655,piccadilly,yes,1,"Gloucester Road Station,London Underground Ltd.,Gloucester Rd,London,SW7 4SF"
940GZZLUHBN,Holborn Underground Station,NaptanMetroStation,51.517585,-0.12047,piccadilly,yes,1,"Holborn Station,London Underground Ltd.,Kingsway,London,WC2B 6AA"
940GZZLUHGD,Hillingdon Underground Station,NaptanMetroStation,51.553712,-0.449818,piccadilly,yes,6,"Hillingdon Station,London Underground Ltd.,Long Lane,Hillingdon,Uxbridge,Middlesex,UB10 9NR"
940GZZLUHNX,Hatton Cross Underground Station,NaptanMetroStation,51.466751,-0.423181,piccadilly,yes,5+6,"Hatton Cross Station,London Underground Ltd.,Great South West Rd,Feltham,Middx,"
940GZZLUHPC,Hyde Park Corner Underground Station,NaptanMetroStation,51.503039,-0.152438,piccadilly,yes,1,"Hyde Park Corner Station,London Underground Ltd.,Knightsbridge,London,SW1X 7LY"
940GZZLUHR4,Heathrow Terminal 4 Underground Station,NaptanMetroStation,51.458527,-0.445762,piccadilly,yes,6,"Heathrow T4 Station,London Underground Ltd.,Hthrw Airport complex,Trmnl 4,Hounslow,Middx"
940GZZLUHR5,Heathrow Terminal 5 Underground Station,NaptanMetroStation,51.470056,-0.490552,piccadilly,no,6,"Heathrow T5 Station,London Underground Ltd.,Hthrw Airport complex,Trmnl 5,Hounslow,Middx"
940GZZLUHRC,Heathrow Terminals 1-2-3 Underground Station ,NaptanMetroStation,51.471239,-0.452256,piccadilly,yes,6,"Heathrow Terminals 1, 2, 3,London Underground Ltd.,Wellington Road,Hounslow,Middlesex,TW6 1JH"
940GZZLUHSD,Hammersmith (Dist&Picc Line) Underground Station,NaptanMetroStation,51.492304,-0.223619,piccadilly,yes,2,"Hammersmith (D & P),London Underground Ltd.,Hammersmith Broadway,London,W6 8AB"
940GZZLUHWC,Hounslow Central Underground Station,NaptanMetroStation,51.471299,-0.366581,piccadilly,yes,4,"Hounslow Central Station,London Underground Ltd.,Lampton Rd,Hounslow,Middx,TW3 1JG"
940GZZLUHWE,Hounslow East Underground Station,NaptanMetroStation,51.473217,-0.356476,piccadilly,yes,4,"Hounslow East Station,London Underground Ltd.,Kingsley Rd,Hounslow,Middx,TW3 4AB"
940GZZLUHWT,Hounslow West Underground Station,NaptanMetroStation,51.473473,-0.386533,piccadilly,yes,5,"Hounslow West Station,London Underground Ltd.,Bath Rd,Hounslow,Middx,TW3 3DH"
940GZZLUHWY,Holloway Road Underground Station,NaptanMetroStation,51.552702,-0.113239,piccadilly,yes,2,"Holloway Road Station,London Underground Ltd.,Holloway Rd,London,N7 8HS"
940GZZLUICK,Ickenham Underground Station,NaptanMetroStation,51.561989,-0.441991,piccadilly,yes,6,"Ickenham Station,London Underground Ltd.,Glebe Avenue,Uxbridge,Middx,UB10 8PD"
940GZZLUKNB,Knightsbridge Underground Station,NaptanMetroStation,51.501673,-0.160504,piccadilly,yes,1,"Knightsbridge Station,London Underground Ltd.,Sloane St,London,SW1"
940GZZLUKSX,King's Cross St. Pancras Underground Station,NaptanMetroStation,51.530668,-0.12319,piccadilly,yes,1,"King's Cross St. Pancras,London Underground Ltd.,Euston Road,London,N1 9AL"
940GZZLULSQ,Leicester Square Underground Station,NaptanMetroStation,51.51139,-0.128421,piccadilly,yes,1,"Leicester Square Station,London Underground Ltd.,Cranbourn St,London,WC2H 0AP"
940GZZLUMRH,Manor House Underground Station,NaptanMetroStation,51.570744,-0.096113,piccadilly,yes,2+3,"Manor House Station,London Underground Ltd.,Green Lanes,London,N4 1BZ"
940GZZLUNEN,North Ealing Underground Station,NaptanMetroStation,51.51751,-0.288868,piccadilly,yes,3,"North Ealing Station,London Underground Ltd.,Station Road,London,W5 3AF"
940GZZLUNFD,Northfields Underground Station,NaptanMetroStation,51.499324,-0.31472,piccadilly,yes,3,"Northfields Station,London Underground Ltd.,Northfield Avenue,London,W13 9QU"
940GZZLUOAK,Oakwood Underground Station,NaptanMetroStation,51.647734,-0.132177,piccadilly,yes,5,"Oakwood Station,London Underground Ltd.,Bramley Rd,London,N14 4UT"
940GZZLUOSY,Osterley Underground Station,NaptanMetroStation,51.481278,-0.352226,piccadilly,yes,4,"Osterley Station,London Underground Ltd.,Great West Rd,Isleworth,Middx,TW7 4PU"
940GZZLUPCC,Piccadilly Circus Underground Station,NaptanMetroStation,51.510055,-0.133794,piccadilly,yes,1,"Piccadilly Circus Station,London Underground Ltd.,Piccadilly Circus,London,W1J 9HP"
940GZZLUPKR,Park Royal Underground Station,NaptanMetroStation,51.527129,-0.284341,piccadilly,yes,3,"Park Royal Station,London Underground Ltd.,Western Avenue,London,W5 3EL"
940GZZLURSM,Ruislip Manor Underground Station,NaptanMetroStation,51.5732,-0.412963,piccadilly,yes,6,"Ruislip Manor Station,London Underground Ltd.,Victoria Rd,Ruislip,Middx,HA4 9AA"
940GZZLURSP,Ruislip Underground Station,NaptanMetroStation,51.571351,-0.421887,piccadilly,yes,6,"Ruislip Station,London Underground Ltd.,Station Approach,Ruislip,Middx,HA4 8LD"
940GZZLURSQ,Russell Square Underground Station,NaptanMetroStation,51.523077,-0.124281,piccadilly,yes,1,"Russell Square Station,London Underground Ltd.,Bernard St,London,WC1N 1LJ"
940GZZLURYL,Rayners Lane Underground Station,NaptanMetroStation,51.575154,-0.37113,piccadilly,yes,5,"Rayners Lane Station,London Underground Ltd.,Alexandra Avenue,Harrow,HA5 5EG,Middx"
940GZZLUSEA,South Ealing Underground Station,NaptanMetroStation,51.501008,-0.307425,piccadilly,yes,3,"South Ealing Station,London Underground Ltd.,South Ealing Rd,London,W5 4QB"
940GZZLUSGT,Southgate Underground Station,NaptanMetroStation,51.632323,-0.127811,piccadilly,yes,4,"Southgate Station,London Underground Ltd.,High St,London,N14"
940GZZLUSHH,South Harrow Underground Station,NaptanMetroStation,51.564894,-0.352494,piccadilly,yes,5,"South Harrow Station,London Underground Ltd.,South Hill Ave,Harrow,Middx,HA2 8HN"
940GZZLUSKS,South Kensington Underground Station,NaptanMetroStation,51.494098,-0.174135,piccadilly,yes,1,"South Kensington Station,London Underground Ltd.,Pelham St,London,SW7 2NB"
940GZZLUSUH,Sudbury Hill Underground Station,NaptanMetroStation,51.556952,-0.336437,piccadilly,yes,4,"Sudbury Hill Underground Station,London Underground Ltd.,Greenford Rd,Harrow,Middx,HA1 3RA"
940GZZLUSUT,Sudbury Town Underground Station,NaptanMetroStation,51.550821,-0.315746,piccadilly,yes,4,"Sudbury Town Station,London Underground Ltd.,Station Approach,Wembley,Middx,HA0 2LA"
940GZZLUTNG,Turnham Green Underground Station,NaptanMetroStation,51.495152,-0.254554,piccadilly,yes,2,"Turnham Green Station,London Underground Ltd.,Turnham Green Terrace,London,W4 1LR"
940GZZLUTPN,Turnpike Lane Underground Station,NaptanMetroStation,51.590279,-0.102947,piccadilly,yes,3,"Turnpike Lane Station,London Underground Ltd.,Westbury Avenue,London,N15 3NX"
940GZZLUUXB,Uxbridge Underground Station,NaptanMetroStation,51.546563,-0.47794,piccadilly,yes,6,"Uxbridge Station,London Underground Ltd.,High St,Uxbridge,Middx,UB8 1JZ"
940GZZLUWOG,Wood Green Underground Station,NaptanMetroStation,51.597486,-0.109881,piccadilly,yes,3,"Wood Green Station,London Underground Ltd.,High Rd,Wood Green,London,N22 4HH"
940GZZLUBLR,Blackhorse Road Underground Station,NaptanMetroStation,51.586925,-0.041143,victoria,yes,3,"Blackhorse Road Underground Station,London Underground Ltd.,Blackhorse Rd,London,E17 6ND"
940GZZLUBXN,Brixton Underground Station,NaptanMetroStation,51.462621,-0.114884,victoria,yes,2,"Brixton Underground Station,London Underground Ltd.,Brixton Rd,London,SW9 8HE"
940GZZLUEUS,Euston Underground Station,NaptanMetroStation,51.527829,-0.131842,victoria,yes,1,"Euston Underground Station,London Underground Ltd.,Eversholt St,London,NW1 2DU"
940GZZLUFPK,Finsbury Park Underground Station,NaptanMetroStation,51.564164,-0.106819,victoria,yes,2,"Finsbury Park Underground Station,London Underground Ltd.,Wells Terrace,London,N4 3JU"
940GZZLUGPK,Green Park Underground Station,NaptanMetroStation,51.506951,-0.142783,victoria,yes,1,"Green Park Station,London Underground Ltd.,Piccadilly,London,W1J 9DZ"
940GZZLUHAI,Highbury & Islington Underground Station,NaptanMetroStation,51.546355,-0.103319,victoria,yes,2,"Highbury & Islington Underground Station,London Underground Ltd.,Holloway Rd,London,N5 1RA"
940GZZLUKSX,King's Cross St. Pancras Underground Station,NaptanMetroStation,51.530668,-0.12319,victoria,yes,1,"King's Cross St. Pancras,London Underground Ltd.,Euston Road,London,N1 9AL"
940GZZLUOXC,Oxford Circus Underground Station,NaptanMetroStation,51.515228,-0.141899,victoria,yes,1,"Oxford Circus Station,London Underground Ltd.,Oxford St,London,W1B 3AG"
940GZZLUPCO,Pimlico Underground Station,NaptanMetroStation,51.489101,-0.133757,victoria,yes,1,"Pimlico Station,London Underground Ltd.,Bessborough St,London,SW1V 2JA"
940GZZLUSKW,Stockwell Underground Station,NaptanMetroStation,51.472188,-0.122639,victoria,yes,2,"Stockwell Station,London Underground Ltd.,Clapham Rd,London,SW9 9AE"
940GZZLUSVS,Seven Sisters Underground Station,NaptanMetroStation,51.583336,-0.072577,victoria,yes,3,"Seven Sisters Underground Station,London Underground Ltd.,Seven Sisters Rd,London"
940GZZLUTMH,Tottenham Hale Underground Station,NaptanMetroStation,51.588115,-0.060234,victoria,yes,3,"Tottenham Hale Underground Station,London Underground Ltd.,Station Rd,London,N17 9LR"
940GZZLUVIC,Victoria Underground Station,NaptanMetroStation,51.496363,-0.143098,victoria,yes,1,"Victoria Underground Station,London Underground Ltd.,Victoria St,London,SW1E 5ND"
940GZZLUVXL,Vauxhall Underground Station,NaptanMetroStation,51.485747,-0.1242,victoria,yes,1+2,"Vauxhall Underground Station,London Underground Ltd.,Vauxhall Cross,London,SE1"
940GZZLUWRR,Warren Street Underground Station,NaptanMetroStation,51.524956,-0.138317,victoria,yes,1,"Warren Street Station,London Underground Ltd.,Tottenham Court Rd,London,NW1 3AA"
940GZZLUWWL,Walthamstow Central Underground Station,NaptanMetroStation,51.582971,-0.019877,victoria,yes,3,"Walthamstow Central Station BR Hoe St,London,E17 7LP"
940GZZLUBNK,Bank Underground Station,NaptanMetroStation,51.513424,-0.088948,waterloo-city,yes,1,"Bank/Monument Complex,London Underground Ltd.,Princes St,London,EC3V 3LA"
940GZZLUWLO,Waterloo Underground Station,NaptanMetroStation,51.503303,-0.114776,waterloo-city,yes,1,"Waterloo Underground Station,London Underground Ltd.,York Rd,London,SE1 7ND"
910GACTNCTL,Acton Central Rail Station,NaptanRailStation,51.508721,-0.26297,london-overground,yes,3,"Acton Central  Railway Station,
            Churchfield Road,
            Acton,
            Greater London,
            W3 6BH"
910GANERLEY,Anerley Rail Station,NaptanRailStation,51.412155,-0.06588,london-overground,yes,4,"Anerley Station Road,
            Anerley,
            SE20 8PY"
910GBARKING,Barking Rail Station,NaptanRailStation,51.5395,0.080913,london-overground,yes,4,"Barking Station BR Station Parade,Longbridge Rd,Barking,Essex,IG11 8TU"
910GBHILLPK,Bush Hill Park Rail Station,NaptanRailStation,51.641527,-0.069214,london-overground,yes,5,"St Marks Road,
            Enfield,
            Greater London,
            EN1 1BA"
910GBLCHSRD,Blackhorse Road Rail Station,NaptanRailStation,51.586612,-0.041228,london-overground,yes,3,"Blackhorse Road Underground Station,London Underground Ltd.,Blackhorse Rd,London,E17 6ND"
910GBRBY,Brondesbury Rail Station,NaptanRailStation,51.545171,-0.202306,london-overground,yes,2,"Brondesbury Railway Station,
            Kilburn High Road,
            Kilburn,
            Greater London,
            NW6 7QB"
910GBRBYPK,Brondesbury Park Rail Station,NaptanRailStation,51.540705,-0.210125,london-overground,no,2,"Brondesbury Park Railway Station,
            Brondesbury Park Road,
            Brondesbury,
            Greater London,
            NW6 6RP"
910GBROCKLY,Brockley Rail Station,NaptanRailStation,51.464652,-0.03753,london-overground,yes,2,"Coulgate Street,
            Brockley,
            London,
            London,
            SE4 2RW"
910GBRUCGRV,Bruce Grove Rail Station,NaptanRailStation,51.593966,-0.069861,london-overground,yes,3,"High Road,
            Tottenham,
            N17 6QA"
910GBTHNLGR,Bethnal Green Rail Station,NaptanRailStation,51.523922,-0.059562,london-overground,yes,2,"Three Colts Lane,
            London,
            Greater London,
            E2 6JL"
910GBUSHYDC,Bushey Rail Station,NaptanRailStation,51.645751,-0.385321,london-overground,no,2,"Hackney Road,
            London,
            Greater London,
            E2 9EG"
910GCAMHTH,Cambridge Heath (London) Rail Station,NaptanRailStation,51.531978,-0.057273,london-overground,yes,8,"Station Approach,
            Windmill Lane,
            Cheshunt,
            EN8 9AQ"
910GCHESHNT,Cheshunt Rail Station,NaptanRailStation,51.702877,-0.023952,london-overground,yes,5,"Station Road,
            Chingford,
            E4 6AL"
910GCHINGFD,Chingford Rail Station,NaptanRailStation,51.633094,0.009906,london-overground,yes,2+3,"Upper Clapton Road,
            Clapton,
            E5 9JP"
910GCLAPTON,Clapton Rail Station,NaptanRailStation,51.56165,-0.057018,london-overground,no,2,"Caledonian Rd,
            Barnsbury,
            Greater London,
            N1 1DF"
910GCLDNNRB,Caledonian Road & Barnsbury Rail Station,NaptanRailStation,51.543046,-0.116724,london-overground,no,2,"Edgeley Road,
            Greater London,
            SW4 6EU"
910GCLPHHS,Clapham High Street Rail Station,NaptanRailStation,51.465484,-0.132518,london-overground,yes,2,"Camden Road Railway Station,
            Camden Road,
            NW1 9LS"
910GCLPHMJ1,Clapham Junction Rail Station,NaptanRailStation,51.46419,-0.170219,london-overground,yes,2,"Canada Water Station,London Underground Ltd.,Deal Porter Way,Surrey Quays,London,SE16"
910GCMDNRD,Camden Road Rail Station,NaptanRailStation,51.541796,-0.138697,london-overground,yes,2,"Canonbury Railway Station,
            Wallace Road,
            Canonbury,
            Greater London,
            N1 2PG"
910GCNDAW,Canada Water Rail Station,NaptanRailStation,51.497994,-0.049713,london-overground,no,3,"Crouch Hill Railway Station,
            Crouch Hill,
            Stroud Green,
            N4 4AU"
910GCNNB,Canonbury Rail Station,NaptanRailStation,51.548738,-0.092185,london-overground,yes,7,"Carpenders Park Railway Station,
            Prestwick Road,
            Watford,
            WD19 7DT,
            WD19 7DT"
910GCROUCHH,Crouch Hill Rail Station,NaptanRailStation,51.571308,-0.117144,london-overground,yes,3+4,"Crystal Palace Station Road,
            SE19 2AZ"
910GCRPNDPK,Carpenders Park Rail Station,NaptanRailStation,51.628351,-0.385942,london-overground,yes,2,"Imperial Wharf Railway Station,
            Townmead Road,
            SW6 2ZH"
910GCRYSTLP,Crystal Palace Rail Station,NaptanRailStation,51.418111,-0.072605,london-overground,no,2,"Dalston Junction Station,
            Dalston Lane,
            E8 3DE"
910GCSEAH,Imperial Wharf Rail Station,NaptanRailStation,51.474953,-0.18282,london-overground,no,2,"Dalston Kingsland Railway Station,
            Kingsland High Road,
            Dalston,
            Greater London,
            E8 2JS"
910GDALS,Dalston Junction Rail Station,NaptanRailStation,51.546121,-0.075131,london-overground,no,2,"Champion Park,
            Denmark Hill,
            LONDON,
            London,
            SE5 8BB"
910GDALSKLD,Dalston Kingsland Rail Station,NaptanRailStation,51.548154,-0.075695,london-overground,yes,4,"Station Approach,
            Lower Edmonton,
            N9 7AA"
910GDENMRKH,Denmark Hill Rail Station,NaptanRailStation,51.468206,-0.089356,london-overground,no,6,"Butts Green Road,
            Emerson Park,
            Hornchurch,
            RM11 2JP"
910GEDMNGRN,Edmonton Green Rail Station,NaptanRailStation,51.624936,-0.061106,london-overground,yes,5,"Southbury Road,
            Enfield,
            EN1 1YX"
910GEMRSPKH,Emerson Park Rail Station,NaptanRailStation,51.568648,0.220128,london-overground,yes,1,"Euston Underground Station,London Underground Ltd.,Eversholt St,London,NW1 2DU"
910GENFLDTN,Enfield Town Rail Station,NaptanRailStation,51.652034,-0.079321,london-overground,yes,2,"Finchley Road,
            West Hampstead,
            Greater London,
            NW3 6EP"
910GEUSTON,London Euston Rail Station,NaptanRailStation,51.528141,-0.133919,london-overground,no,3,"Devonshire Road,
            Forest Hill,
            SE23 3HB"
910GFNCHLYR,Finchley Road & Frognal Rail Station,NaptanRailStation,51.550272,-0.183138,london-overground,no,3,"Gunnersbury,London Overground Ltd,Chiswick High Road,LONDON,W4 4AN"
910GFORESTH,Forest Hill Rail Station,NaptanRailStation,51.439282,-0.053151,london-overground,yes,2,"Gospel Oak Railway Station,
            Gorden House Road,
            Gospel Oak,
            Greater London,
            NW5 1LT"
910GGNRSBRY,Gunnersbury Rail Station,NaptanRailStation,51.491682,-0.275286,london-overground,yes,2,"Hackney Central Railway Station,
            Amhurst Road,
            Hackney,
            Greater London,
            E8 1LL"
910GGOSPLOK,Gospel Oak Rail Station,NaptanRailStation,51.555341,-0.150766,london-overground,no,2,"Hackney Wick Railway Station,
            Wallis Road,
            E9 5LH"
910GHACKNYC,Hackney Central Rail Station,NaptanRailStation,51.54711,-0.056051,london-overground,yes,2,"Haggerston Railway Station,
            Lee Street,
            E8 4DY"
910GHACKNYW,Hackney Wick Rail Station,NaptanRailStation,51.543416,-0.024912,london-overground,yes,2,"Dalston Lane,
            Hackney,
            E8 1LA"
910GHAGGERS,Haggerston Rail Station,NaptanRailStation,51.538711,-0.075661,london-overground,yes,3,"Harlesden,London Overground Ltd,Acton Lane,LONDON,NW10 7AA"
910GHAKNYNM,Hackney Downs Rail Station,NaptanRailStation,51.548763,-0.060813,london-overground,yes,5,"Headstone Lane Railway Station,
            Long Lane,
            Harrow Weald,
            Greater London,
            HA2 6NB"
910GHARLSDN,Harlesden Rail Station,NaptanRailStation,51.536295,-0.257667,london-overground,yes,2,"Highbury & Islington Underground Station,London Underground Ltd.,Holloway Rd,London,N5 1RA"
910GHEDSTNL,Headstone Lane Rail Station,NaptanRailStation,51.602648,-0.357222,london-overground,yes,4,"Station Approach,
            The Avenue,
            E4 9LA"
910GHGHI,Highbury & Islington Rail Station,NaptanRailStation,51.546183,-0.103758,london-overground,yes,2,"Hampstead Heath Railway Station,
            South End Road,
            Hampstead,
            Greater London,
            NW3 2QD"
910GHGHMSPK,Highams Park Rail Station,NaptanRailStation,51.608357,-0.000214,london-overground,yes,2,"Homerton Railway Station,
            Barnabas Road,
            Homerton,
            Greater London,
            E9 5SB"
910GHMPSTDH,Hampstead Heath Rail Station,NaptanRailStation,51.555216,-0.165702,london-overground,yes,3,"Honor Oak Park,
            SE23 1EB"
910GHOMRTON,Homerton Rail Station,NaptanRailStation,51.547017,-0.042353,london-overground,yes,1+2,"Hoxton Railway Station,
            Geffrye Street,
            E2 8FF"
910GHONROPK,Honor Oak Park Rail Station,NaptanRailStation,51.449992,-0.045499,london-overground,no,3,"Harringay Green Lanes Station,
            Green Lane,
            Harringay,
            Greater London,
            N4 1DR"
910GHOXTON,Hoxton Rail Station,NaptanRailStation,51.531517,-0.075676,london-overground,yes,5,"Harrow & Wealdstone,London Overground Ltd.,High Street,Harrow,HA3 5BP"
910GHRGYGL,Harringay Green Lanes Rail Station,NaptanRailStation,51.577189,-0.098138,london-overground,no,6,"Hatch End Railway Station,
            Station Approach,
            Hatch End,
            Greater London,
            HA5 4HU"
910GHROW,Harrow & Wealdstone Rail Station,NaptanRailStation,51.592167,-0.334573,london-overground,yes,2,"Kensington Olympia,Kensington Olympia Station,Olympia Way,LONDON,W14 0NE"
910GHTCHEND,Hatch End Rail Station,NaptanRailStation,51.609416,-0.368604,london-overground,yes,2,"Kensal Rise Railway Station,
            Chamberlayne Road,
            Kensal Rise,
            Greater London,
            NW10 3JN"
910GKENOLYM,Kensington (Olympia) Rail Station,NaptanRailStation,51.497903,-0.210362,london-overground,no,2,"Kensal Green,London Overground Ltd.,College Road,Kensal Green,HA10 5JT"
910GKENR,Kensal Rise Rail Station,NaptanRailStation,51.534559,-0.219955,london-overground,yes,3+4,"Kew Gardens Station,London Overground Ltd.,Station Approach,RICHMOND,TW9 3BZ"
910GKENSLG,Kensal Green Rail Station,NaptanRailStation,51.530546,-0.225086,london-overground,yes,2,"Kilburn High Road Railway Station,
            Kilburn High Road,
            Kilburn,
            NW6 5UA"
910GKEWGRDN,Kew Gardens Rail Station,NaptanRailStation,51.477077,-0.285054,london-overground,no,2,"Kentish Town West Railway Station,
            Prince Of Wales Road,
            Kentish Town,
            Greater London,
            NW5 3LR"
910GKLBRNHR,Kilburn High Road Rail Station,NaptanRailStation,51.537283,-0.192235,london-overground,yes,4,"Kenton,London Overground Ltd.,Kenton Road,Harrow,HA3 0AZ"
910GKNTSHTW,Kentish Town West Rail Station,NaptanRailStation,51.546553,-0.146651,london-overground,yes,3,"Leyton Midland Road Railway Station,
            Midland Road,
            Leyton,
            E10 6JT"
910GKTON,Kenton Rail Station,NaptanRailStation,51.581809,-0.316981,london-overground,yes,1,"Liverpool Street Underground Station Central,London Underground Ltd.,Liverpool Street,London,EC2M 7PP"
910GLEYTNMR,Leyton Midland Road Rail Station,NaptanRailStation,51.569731,-0.008042,london-overground,yes,2,"Mentmore Terrace,
            Hackney,
            E8 3PH"
910GLIVST,London Liverpool Street Rail Station,NaptanRailStation,51.517996,-0.08142,london-overground,no,3,"Leytonstone High Road Station,
            Station Approach,
            High Road Leytonstone,
            E11 4RE"
910GLONFLDS,London Fields Rail Station,NaptanRailStation,51.541158,-0.057747,london-overground,yes,2,"New Cross Road,
            New Cross,
            SE14 6AR"
910GLYTNSHR,Leytonstone High Road Rail Station,NaptanRailStation,51.56356,0.008425,london-overground,yes,4,"Norwood Junction station,
            Station Road,
            South Norwood,
            London,
            SE25 5AG"
910GNEWXGTE,New Cross Gate Rail Station,NaptanRailStation,51.475132,-0.040392,london-overground,no,2,"Amersham Vale,
            off New Cross Road,
            LONDON,
            London,
            SE14 6LD"
910GNORWDJ,Norwood Junction Rail Station,NaptanRailStation,51.39702,-0.075216,london-overground,no,4,"North Wembley,London Overground Ltd.,East Lane,Wembley,HA9 7NT"
910GNWCRELL,New Cross ELL Rail Station,NaptanRailStation,51.476347,-0.032434,london-overground,yes,2,"Rail Station,
            Queens Road,
            Peckham,
            London,
            SE15 2JR"
910GNWEMBLY,North Wembley Rail Station,NaptanRailStation,51.562602,-0.303984,london-overground,yes,2,"Station Arcade,
            Rye Lane,
            Peckham,
            London,
            SE15 5DQ"
910GPCKHMQD,Queens Road Peckham Rail Station,NaptanRailStation,51.47357,-0.057307,london-overground,yes,4,"Anerley Park,
            Penge,
            SE20 8NU"
910GPCKHMRY,Peckham Rye Rail Station,NaptanRailStation,51.470037,-0.069409,london-overground,yes,2,"Queen's Park,London Overground Ltd.,Salusbury Road,London,NW6 6NL"
910GPENEW,Penge West Rail Station,NaptanRailStation,51.417557,-0.060834,london-overground,yes,2,"Evering Road,
            Stoke Newington,
            N16 7SJ"
910GQPRK,Queens Park (London) Rail Station,NaptanRailStation,51.533972,-0.204983,london-overground,yes,4,"Richmond,London Underground Ltd.,The Quadrant,Richmond,TW9 1DN"
910GRCTRYRD,Rectory Road Rail Station,NaptanRailStation,51.558508,-0.068261,london-overground,yes,6,"South Street,
            Romford,
            RM1 1SX"
910GRICHMND,Richmond (London) Rail Station,NaptanRailStation,51.463064,-0.301559,london-overground,no,2,"Railway Avenue,
            Rotherhithe,
            SE16 4LF"
910GROMFORD,Romford Rail Station,NaptanRailStation,51.574835,0.183251,london-overground,yes,3,"South Acton Railway Station,
            Palmerston Road,
            Acton,
            Greater London,
            W3 8TG"
910GRTHERHI,Rotherhithe Rail Station,NaptanRailStation,51.500821,-0.052042,london-overground,yes,5,"Southbury Road,
            Enfield,
            EN3 4HW"
910GSACTON,South Acton Rail Station,NaptanRailStation,51.4997,-0.270157,london-overground,yes,3,"Seven Sisters Underground Station,London Underground Ltd.,Seven Sisters Rd,London"
910GSBURY,Southbury Rail Station,NaptanRailStation,51.648713,-0.05243,london-overground,no,2,"Cable Street,
            Shadwell,
            E1 2QF"
